,blue_win,TOP_T1,JG_T1,MID_T1,ADC_T1,SUP_T1,TOP_T2,JG_T2,MID_T2,ADC_T2,SUP_T2
7514,1,Irelia,Kayn,Akali,Vayne,Soraka,Fiora,Volibear,Zed,Ashe,Alistar
7515,0,Mordekaiser,Amumu,Akali,Senna,Maokai,Ornn,Poppy,Wukong,Ezreal,Lulu
7516,0,Fiora,Sylas,Zed,Vayne,Nautilus,Jayce,Jax,Morgana,Ezreal,Swain
7517,1,Darius,Shyvana,Lucian,Miss Fortune,VelKoz,Vayne,Warwick,Sylas,Ezreal,Yuumi
7518,1,Vayne,Ekko,Yasuo,Ashe,Blitzcrank,Malphite,Aatrox,Lucian,Tristana,Thresh
7519,0,Mordekaiser,Rammus,Ekko,Ezreal,Lillia,Jayce,Yorick,LeBlanc,Twitch,Nautilus
7520,1,ChoGath,Shaco,Yasuo,Vayne,Morgana,Mordekaiser,Zac,Twisted Fate,Ezreal,Lux
7521,1,Teemo,Amumu,Twisted Fate,Xayah,Nunu  Willump,Irelia,Hecarim,Viktor,Lucian,Lulu
7522,1,Dr,Lee Sin,LeBlanc,Ezreal,Soraka,Nidalee,Graves,Twisted Fate,Ashe,Teemo
7523,1,Maokai,Pantheon,Renekton,Ashe,Leona,Wukong,Kayn,Sylas,Miss Fortune,Senna
7524,1,Talon,Warwick,Fizz,Caitlyn,Senna,Yorick,Jarvan IV,Jax,Jinx,Swain
7525,0,Tahm Kench,Olaf,Katarina,Lucian,Shaco,Rengar,Elise,Yone,Ezreal,Yuumi
7526,0,Gnar,Graves,Galio,Jhin,Maokai,Irelia,Evelynn,Zed,Caitlyn,Karma
7527,0,Irelia,Master Yi,Katarina,Vayne,Lulu,Teemo,Xin Zhao,Orianna,Tristana,Nami
7528,1,Teemo,Volibear,Talon,Ezreal,Senna,Irelia,Kayn,Wukong,KaiSa,Zoe
7529,1,Garen,Rengar,Zed,KaiSa,Soraka,Fiora,Jax,Sylas,Ezreal,Blitzcrank
7530,1,Illaoi,Rammus,Yone,Miss Fortune,Senna,Camille,Kayn,Zed,Sivir,Thresh
7531,1,Vladimir,Zac,Ekko,Ashe,Pantheon,Irelia,Evelynn,Katarina,Jhin,Morgana
7532,1,Sett,Warwick,Zoe,Neeko,Galio,Kalista,Taliyah,Akali,Yasuo,Malphite
7533,1,Jax,Karthus,Yasuo,Twitch,Rakan,Skarner,Sylas,Akali,Ezreal,Senna
7534,0,Malphite,Dr,Nunu  Willump,Caitlyn,Xerath,Fiddlesticks,Zac,Irelia,Ashe,Lux
7535,1,Fiora,Lee Sin,Cassiopeia,Caitlyn,Lux,Kayle,Lillia,Katarina,Jhin,Morgana
7536,0,Zac,Warwick,Akali,Ezreal,Blitzcrank,Tristana,Vi,Yone,Kalista,Leona
7537,1,Singed,Ekko,ChoGath,Ezreal,Brand,Malphite,Sylas,Xerath,Jhin,Pantheon
7538,0,Irelia,Master Yi,Akali,Yasuo,Lux,Vayne,Lee Sin,Orianna,Ashe,Karma
7539,1,Mordekaiser,Gragas,Master Yi,Ezreal,Lux,Shen,Warwick,Ryze,Quinn,Senna
7540,1,Kayle,Jax,Fiora,Caitlyn,Braum,Gnar,Graves,Nocturne,Aphelios,Janna
7541,0,Garen,Lillia,Akali,Ezreal,Lux,Mordekaiser,Ekko,LeBlanc,Jhin,Malphite
7542,0,Irelia,Sett,Ryze,Miss Fortune,Volibear,Garen,Kayn,Yasuo,Ezreal,Blitzcrank
7543,1,Aatrox,Olaf,Sylas,Senna,Nautilus,Akali,Sett,Vladimir,KogMaw,Lulu
7544,1,Alistar,Skarner,Ryze,Miss Fortune,Shaco,Ornn,Xin Zhao,Akali,Ashe,Yuumi
7545,1,Mordekaiser,Shaco,Yasuo,Ezreal,Nautilus,Jayce,Nidalee,Sylas,Sivir,Yuumi
7546,0,Darius,Zac,LeBlanc,KogMaw,Yuumi,Wukong,Nunu  Willump,Ryze,Caitlyn,Alistar
7547,1,Garen,Ekko,Yone,Ezreal,Lux,Lucian,Master Yi,Katarina,Ashe,Pantheon
7548,1,Jax,Nocturne,Galio,Ezreal,Lux,Lucian,Master Yi,Akali,Miss Fortune,Morgana
7549,1,Lucian,Graves,Kassadin,Ezreal,Bard,Vladimir,Master Yi,Jayce,Ashe,Leona
7550,1,Mordekaiser,Lee Sin,Ahri,Jhin,Leona,Vayne,Graves,Ekko,Ezreal,Sett
7551,0,Darius,Ekko,Xerath,Senna,Maokai,Quinn,Graves,Veigar,Xayah,Thresh
7552,1,Yasuo,Graves,Talon,KaiSa,Senna,Maokai,Kled,Annie,Jhin,Xerath
7553,0,Karma,Amumu,Morgana,Varus,Xerath,Ornn,KhaZix,Ahri,Ashe,Swain
7554,0,Camille,Nocturne,Twisted Fate,Ezreal,Nautilus,Tahm Kench,Vi,Galio,Lucian,Yuumi
7555,1,Singed,Rammus,Yasuo,Caitlyn,Thresh,Neeko,Lillia,Kled,Ezreal,Sona
7556,0,Darius,Master Yi,Ahri,KaiSa,Nautilus,Teemo,Lee Sin,Lucian,Ezreal,Sona
7557,1,Nasus,Rammus,Yone,Sivir,Zilean,Sylas,Dr,Swain,Lucian,Senna
7558,1,Akali,Ekko,Talon,Caitlyn,Morgana,Irelia,Elise,Yone,Lucian,Galio
7559,1,Singed,Warwick,Irelia,Miss Fortune,Senna,Nasus,Master Yi,Renekton,Jinx,Nautilus
7560,1,Rammus,Wukong,Sylas,Caitlyn,Soraka,Poppy,Master Yi,Yasuo,Kalista,Pantheon
7561,0,Darius,Sett,LeBlanc,Jinx,Lux,Kennen,Nocturne,Ahri,Ashe,Nautilus
7562,0,Shen,Nunu  Willump,Diana,Xayah,Braum,Rumble,Master Yi,Lux,Caitlyn,Pyke
7563,1,Mordekaiser,Shaco,Irelia,Caitlyn,Soraka,Renekton,Sylas,Yone,Jhin,Swain
7564,0,Dr,Master Yi,Lucian,Senna,Morgana,Ornn,Kindred,Zed,Ashe,Yuumi
7565,0,Volibear,Nocturne,Sylas,Miss Fortune,Ivern,Garen,Master Yi,Katarina,Vayne,Lux
7566,1,Dr,Amumu,Katarina,Ezreal,Thresh,Gnar,Evelynn,LeBlanc,Caitlyn,Lux
7567,1,Malphite,Master Yi,Zed,Vayne,Senna,Renekton,Volibear,Xerath,KaiSa,Blitzcrank
7568,0,Ornn,Lee Sin,Ekko,Sivir,Pyke,Malphite,Rammus,Ahri,Jhin,Swain
7569,0,Yorick,Lillia,Talon,Miss Fortune,Morgana,Shen,Lee Sin,Lucian,Caitlyn,Xerath
7570,1,Darius,Jax,Sylas,Ezreal,Nautilus,Akali,Amumu,Irelia,Caitlyn,Pyke
7571,1,Irelia,Nidalee,Zoe,Ezreal,Soraka,Garen,Master Yi,Sylas,Ashe,Lux
7572,0,Riven,Zac,Lucian,Ezreal,Fiora,Rumble,Amumu,Zed,Ashe,Yuumi
7573,1,Gangplank,Sylas,Renekton,Ashe,Leona,Quinn,Hecarim,Rumble,Twitch,Blitzcrank
7574,1,Aatrox,Rumble,Orianna,Caitlyn,Morgana,Darius,Graves,Zed,Ashe,Sona
7575,1,Kayle,Jax,Yone,Jhin,Lux,Malphite,Maokai,Ahri,Aphelios,Yuumi
7576,0,Wukong,Dr,Yasuo,Sivir,Senna,Nasus,Quinn,Azir,Caitlyn,Lux
7577,1,Camille,Fiddlesticks,Annie,Ezreal,Nami,Rengar,Nunu  Willump,Ahri,Jhin,Pyke
7578,1,Sett,Ekko,Sylas,KaiSa,Lux,Renekton,Fiddlesticks,Syndra,Ezreal,Pyke
7579,0,Maokai,Lee Sin,Twisted Fate,Ashe,Miss Fortune,Volibear,Lillia,Annie,Lucian,Leona
7580,0,Rengar,Lee Sin,Galio,Senna,Blitzcrank,Pantheon,Ekko,Zed,Ezreal,Yuumi
7581,0,Irelia,Mordekaiser,VelKoz,Miss Fortune,Soraka,Renekton,Xin Zhao,Yone,KaiSa,Fiddlesticks
7582,1,Ornn,Amumu,Syndra,Ashe,Lux,Lucian,Ivern,Kassadin,KaiSa,Xerath
7583,1,Illaoi,Kayn,Katarina,Ashe,Lulu,Garen,Maokai,Veigar,Caitlyn,Lux
7584,1,Talon,Sylas,Maokai,Jinx,Malphite,Rumble,Jarvan IV,Pantheon,Vayne,Lulu
7585,1,Teemo,Lee Sin,Yone,Ashe,Darius,Shaco,Zac,Zed,Yasuo,Thresh
7586,1,Heimerdinger,Vi,Akali,Twitch,Lux,Urgot,Sylas,Zed,Miss Fortune,Ashe
7587,0,Sion,Vi,Akali,Varus,Maokai,Teemo,Camille,Lux,Veigar,Xerath
7588,0,Gnar,Nunu  Willump,Syndra,Ezreal,Swain,Lulu,Graves,Akali,Caitlyn,Blitzcrank
7589,1,Ornn,Kayn,Akali,Lucian,Blitzcrank,Teemo,Evelynn,Sylas,Caitlyn,Nautilus
7590,0,Poppy,Ekko,Ahri,KaiSa,Blitzcrank,Garen,Amumu,Talon,Jhin,Morgana
7591,1,Yasuo,Rammus,Galio,Miss Fortune,Morgana,Teemo,Evelynn,Akali,Ezreal,Soraka
7592,1,Tryndamere,Amumu,Ryze,Tristana,Pantheon,Mordekaiser,Evelynn,Yone,Vayne,Morgana
7593,0,Mordekaiser,Xin Zhao,Diana,Miss Fortune,Nautilus,Teemo,Evelynn,Zed,KaiSa,Yuumi
7594,1,Garen,Graves,Akali,Caitlyn,Morgana,Quinn,Kayn,Ryze,Ashe,Blitzcrank
7595,0,Teemo,Xin Zhao,Twisted Fate,Vayne,Zilean,Malphite,Evelynn,Caitlyn,Jhin,Lux
7596,0,Teemo,Jarvan IV,Lucian,KaiSa,Yuumi,Renekton,Ekko,LeBlanc,Varus,Senna
7597,0,Galio,Amumu,Nunu  Willump,Ezreal,Maokai,Darius,Jax,Ahri,Caitlyn,Nautilus
7598,0,Shen,Gragas,Lucian,Ezreal,Pantheon,Maokai,Karthus,Sylas,Miss Fortune,Senna
7599,0,Malphite,Jarvan IV,Neeko,KaiSa,Yuumi,Darius,Master Yi,Galio,Ashe,Fiddlesticks
7600,0,Kayle,Lee Sin,Talon,Miss Fortune,Lux,Camille,Zac,Yasuo,KaiSa,Bard
7601,1,Vayne,Evelynn,Sylas,KaiSa,Lux,Aatrox,Lee Sin,Irelia,Tristana,Thresh
7602,0,Renekton,Jax,Sylas,Twitch,Pantheon,Mordekaiser,Lee Sin,Katarina,Caitlyn,Senna
7603,0,Darius,Shaco,Ekko,Lucian,Pyke,Yone,Rammus,Yasuo,Ashe,Lulu
7604,0,Fiora,Karthus,Zed,Ezreal,Ashe,Rengar,Zac,Akali,Caitlyn,Xerath
7605,0,Dr,Lillia,Lissandra,Ezreal,Alistar,Poppy,Shyvana,Zed,Senna,Xerath
7606,1,Renekton,Vi,Galio,Miss Fortune,Thresh,Quinn,Elise,Irelia,Ashe,Pantheon
7607,0,Lucian,Master Yi,Orianna,Jinx,Karma,Jax,Graves,Lissandra,Tristana,Thresh
7608,0,Nasus,Nidalee,Zac,Ashe,Lulu,Heimerdinger,Lee Sin,Zoe,Caitlyn,Nautilus
7609,1,Olaf,Shen,Lucian,Jhin,Alistar,Malphite,Hecarim,Lux,Zed,Senna
7610,1,Lucian,Karthus,Vladimir,Caitlyn,Sett,Nasus,Evelynn,Pantheon,Ezreal,Yuumi
7611,0,Wukong,Jarvan IV,Annie,Ezreal,Zac,Pantheon,Hecarim,Twisted Fate,Ashe,Nautilus
7612,1,Lucian,Elise,Galio,Caitlyn,Nautilus,Sett,Ekko,Pantheon,Jhin,Xerath
7613,1,Kayle,Ekko,Shaco,Vayne,Pyke,Renekton,Lee Sin,Syndra,Ezreal,Taric
7614,0,Lucian,Wukong,Kassadin,Jinx,Thresh,Yorick,Sylas,Twisted Fate,Caitlyn,Leona
7615,0,Illaoi,Fiddlesticks,Veigar,Ezreal,Yuumi,Irelia,Evelynn,Zoe,Miss Fortune,Leona
7616,0,Vladimir,Elise,Yasuo,Ashe,Alistar,Malphite,Nidalee,Renekton,Lucian,Yuumi
7617,0,Yorick,Fiddlesticks,LeBlanc,Ashe,Pantheon,Mordekaiser,Rengar,Sylas,Ezreal,Yuumi
7618,0,Singed,Rammus,Yasuo,Caitlyn,Lulu,Fiora,Kayn,Zed,Ziggs,Morgana
7619,0,Lucian,Lillia,Yone,Ashe,VelKoz,Gangplank,Rammus,Fizz,Vayne,Yuumi
7620,1,ChoGath,Lee Sin,Irelia,Caitlyn,Leona,Yasuo,Ekko,Yone,Miss Fortune,Nautilus
7621,1,Volibear,Zac,Akali,Ashe,Lux,Mordekaiser,Olaf,Fizz,Lucian,Morgana
7622,0,Darius,Trundle,Zoe,Senna,Leona,Yone,Jarvan IV,Sett,Jhin,Zyra
7623,0,Renekton,Amumu,Lucian,Miss Fortune,Pantheon,Mordekaiser,Olaf,Cassiopeia,Ezreal,Thresh
7624,0,Fiora,Kayn,Katarina,Caitlyn,Malphite,Teemo,Master Yi,Talon,Ezreal,Taric
7625,1,Wukong,Shaco,Ezreal,Miss Fortune,Karma,Zac,Udyr,Ryze,Lucian,Leona
7626,1,Neeko,Graves,Twisted Fate,Twitch,Shen,Malphite,Warwick,Yone,Xayah,Swain
7627,1,Kled,Ekko,Zoe,Senna,Sona,Riven,Wukong,Lissandra,Caitlyn,Nautilus
7628,1,Darius,KhaZix,Sett,Jhin,Rumble,Yasuo,Elise,Viktor,Miss Fortune,Jarvan IV
7629,0,Mordekaiser,Kindred,Talon,Lucian,Soraka,Garen,Vi,Malphite,Aphelios,Janna
7630,0,Ryze,Vi,Yone,Vayne,Morgana,Yorick,Lee Sin,Vladimir,Caitlyn,Karma
7631,0,Sett,Kayn,Pantheon,Swain,Zyra,Shen,Karthus,Irelia,Ezreal,Thresh
7632,1,Jayce,Vi,Talon,Yasuo,Alistar,Irelia,Ekko,Lucian,Xayah,Shaco
7633,0,Sylas,Hecarim,Jayce,Miss Fortune,Shen,Lucian,Shyvana,Ekko,Jhin,Senna
7634,1,Irelia,Lee Sin,Zed,Ashe,Braum,Shen,Volibear,Sylas,Varus,Senna
7635,0,Teemo,Lee Sin,Zoe,Ezreal,Leona,Garen,Shaco,Sylas,Sivir,Alistar
7636,1,Gnar,Elise,Vladimir,Ezreal,Xerath,Mordekaiser,Galio,LeBlanc,Caitlyn,Lux
7637,0,Jax,Lee Sin,Malphite,Ezreal,Thresh,Ornn,Sylas,Yasuo,Senna,Shen
7638,0,Camille,Kayn,Sylas,Ezreal,Alistar,Jayce,Gragas,Yone,Ashe,Xerath
7639,1,Karma,Kayn,Annie,Ezreal,Senna,Akali,Shaco,Yasuo,KaiSa,Nautilus
7640,0,Irelia,Xin Zhao,Ekko,Ashe,Fiddlesticks,Fiora,Lee Sin,Zed,Senna,Lux
7641,0,Pantheon,Ekko,Akali,Caitlyn,Bard,Lucian,Vi,Ahri,Ezreal,Thresh
7642,0,Leona,Volibear,Zoe,Jhin,Blitzcrank,Akali,Warwick,Zed,Caitlyn,Thresh
7643,0,Master Yi,Lee Sin,Anivia,Senna,Zyra,Camille,Xin Zhao,Xerath,KaiSa,Thresh
7644,1,Shen,Lee Sin,Ahri,Ashe,Maokai,Renekton,Evelynn,Kassadin,Ezreal,Xerath
7645,1,Camille,Shaco,Yone,Sivir,Yuumi,Zed,Zac,Orianna,Vayne,Thresh
7646,0,Irelia,Jarvan IV,Zoe,Tristana,Zyra,Darius,Shaco,Twisted Fate,Lucian,Lulu
7647,0,Malphite,Shyvana,Zoe,Miss Fortune,Senna,Vladimir,Hecarim,Lucian,Ashe,Lux
7648,0,Nasus,Xin Zhao,Ekko,Jinx,Soraka,Camille,Master Yi,Sylas,Caitlyn,Shaco
7649,0,Yone,Ekko,Orianna,Ashe,Thresh,Sett,Volibear,Lux,Jinx,Morgana
7650,0,Gangplank,Graves,Fizz,Jhin,Zilean,Lucian,Nidalee,Qiyana,Caitlyn,Galio
7651,1,Renekton,Vi,Lux,Jhin,Pyke,Mordekaiser,Elise,Twisted Fate,Lucian,Senna
7652,1,Yorick,Hecarim,Shyvana,Senna,Pyke,Riven,Ekko,Akali,Caitlyn,Thresh
7653,1,Morgana,Lee Sin,Gnar,Lucian,Pantheon,Illaoi,Fiddlesticks,Vladimir,Ezreal,Braum
7654,0,Mordekaiser,Kayn,Yasuo,Ezreal,Yuumi,Lucian,Nunu  Willump,Annie,KaiSa,Fizz
7655,1,Irelia,Shaco,LeBlanc,Ezreal,Lux,Maokai,Warwick,Cassiopeia,Lucian,Pantheon
7656,1,Maokai,Nunu  Willump,Cassiopeia,Jinx,Pyke,Darius,Ekko,Vladimir,Tristana,Karma
7657,0,Fiora,Zac,Akali,Ezreal,Morgana,Maokai,Master Yi,Xerath,Jhin,Thresh
7658,0,Maokai,Nidalee,Akali,Ashe,Yuumi,Shen,Lee Sin,Yasuo,KaiSa,Nautilus
7659,0,Vayne,Sylas,LeBlanc,Lucian,Leona,Dr,Master Yi,Viktor,Sivir,Nautilus
7660,1,Irelia,Gragas,Ezreal,Jhin,Brand,Sylas,Lee Sin,Syndra,Caitlyn,Sona
7661,1,Camille,Sylas,Yone,Caitlyn,Thresh,Singed,Elise,Senna,Ezreal,Swain
7662,1,Gnar,Shyvana,Yasuo,Jhin,Bard,Garen,KhaZix,Akali,Caitlyn,Lux
7663,0,Illaoi,Volibear,Orianna,Ashe,Blitzcrank,Vayne,Fiddlesticks,Lux,Jhin,Bard
7664,1,Ornn,Nunu  Willump,Vladimir,Ezreal,Shen,Renekton,Lee Sin,Ziggs,KaiSa,Blitzcrank
7665,1,Renekton,Ekko,Sett,Sivir,Trundle,Ezreal,Karthus,Akali,Tristana,Neeko
7666,0,Camille,Lee Sin,Katarina,Jhin,Soraka,Viktor,Sylas,Twisted Fate,Ashe,Swain
7667,1,Akali,Graves,Garen,Ezreal,VelKoz,Vayne,Lillia,Pantheon,Lucian,Xerath
7668,1,Fiora,Lee Sin,Veigar,Ezreal,Nautilus,Teemo,Jax,Malzahar,Twitch,Lux
7669,1,Vayne,Evelynn,Ekko,Jinx,Xerath,Renekton,Sylas,LeBlanc,Ezreal,Blitzcrank
7670,1,Maokai,RekSai,Xerath,Caitlyn,Swain,Malphite,Karthus,Yasuo,Ezreal,Yuumi
7671,0,Shen,Sylas,Zed,Ezreal,Swain,Mordekaiser,Kindred,Yone,Yasuo,Alistar
7672,0,Akali,Kayn,Zed,Ezreal,Pyke,Jayce,Vi,Fizz,Tristana,Braum
7673,1,Vladimir,Volibear,Viktor,Miss Fortune,Thresh,Darius,Fiddlesticks,Lucian,Jhin,Blitzcrank
7674,1,Shen,Hecarim,Malzahar,Miss Fortune,Shaco,Nasus,Ekko,Twisted Fate,Vayne,Lulu
7675,1,Malphite,Jax,Vladimir,Ashe,Senna,Yasuo,Master Yi,Zac,Xayah,Rakan
7676,1,Renekton,Nidalee,Malzahar,Caitlyn,Lux,Dr,Nunu  Willump,Zoe,Ezreal,Lulu
7677,0,Darius,Sylas,Talon,Miss Fortune,Pantheon,Mordekaiser,Jax,Qiyana,Vayne,Poppy
7678,1,Malphite,Wukong,Yasuo,KaiSa,Lux,Lucian,Graves,LeBlanc,Caitlyn,Morgana
7679,1,Ahri,Shyvana,Vladimir,Ezreal,Leona,Yone,Lillia,Lucian,KaiSa,Morgana
7680,0,Shen,Poppy,Yone,KaiSa,Nautilus,Mordekaiser,Amumu,Irelia,Sivir,Thresh
7681,0,Darius,Nunu  Willump,Vladimir,Lucian,Nautilus,Kalista,Riven,Neeko,Vayne,Thresh
7682,1,Gnar,Shyvana,Garen,Yasuo,Sett,Teemo,Karthus,Kassadin,Lucian,Senna
7683,1,Camille,Nidalee,Qiyana,KaiSa,Bard,Hecarim,Graves,Akali,Kalista,Pyke
7684,0,Trundle,Hecarim,Yasuo,Miss Fortune,Lux,Darius,Lillia,Malzahar,Caitlyn,Maokai
7685,1,Yorick,Fiddlesticks,Tristana,Ashe,Lux,Sion,Nidalee,Ahri,Miss Fortune,Veigar
7686,1,Lucian,Master Yi,LeBlanc,Varus,Shaco,Malphite,Olaf,Katarina,Miss Fortune,Lux
7687,1,Nasus,Amumu,Akali,Aphelios,Blitzcrank,Riven,Gragas,Yasuo,Vayne,Pantheon
7688,0,Wukong,Volibear,Irelia,Lucian,Maokai,Camille,Lillia,Akali,Ezreal,Leona
7689,1,Zac,Elise,Talon,Ezreal,Soraka,Malphite,Ekko,Yasuo,Aphelios,Lulu
7690,0,Tryndamere,Evelynn,Qiyana,Tristana,Senna,Jax,Ekko,Gragas,Caitlyn,Blitzcrank
7691,0,Irelia,Evelynn,Zoe,Ezreal,Shen,Sylas,Jax,Sett,Lucian,Thresh
7692,0,Vayne,Sion,Diana,Garen,Alistar,Mordekaiser,Graves,Kassadin,Lucian,Blitzcrank
7693,1,Mordekaiser,Evelynn,Pantheon,Ezreal,Zilean,Sett,Graves,Zed,Lucian,Lulu
7694,0,Irelia,Volibear,Akali,Varus,ChoGath,Lucian,Lee Sin,Twisted Fate,Ezreal,Shen
7695,1,Vayne,Fiddlesticks,Vladimir,Ezreal,Pyke,Jax,Zac,Caitlyn,Lucian,Nautilus
7696,0,Shaco,Vi,Qiyana,Caitlyn,Lux,Riven,Ekko,Yasuo,Sivir,Zyra
7697,0,Maokai,Ekko,Galio,Kalista,Swain,Aatrox,Kayn,Akali,Caitlyn,Braum
7698,1,Tryndamere,Kayn,Aatrox,KaiSa,Yuumi,Sett,Lee Sin,Katarina,Ezreal,Nami
7699,0,Renekton,Lillia,Wukong,Xayah,Pyke,Riven,Hecarim,Anivia,KaiSa,Leona
7700,0,Gangplank,Zac,Akali,Vayne,Malphite,Fiora,Volibear,Fizz,Yasuo,Lux
7701,1,Riven,Rammus,Yasuo,Ezreal,Leona,Fiora,Ekko,Sylas,Lucian,Alistar
7702,1,Jayce,Elise,Talon,Caitlyn,Xerath,Renekton,Brand,Swain,Jhin,Senna
7703,1,Ornn,Lillia,Yasuo,Sivir,Braum,Volibear,Sylas,Akali,Lucian,Swain
7704,1,Maokai,Pantheon,Nocturne,KaiSa,VelKoz,Yorick,Master Yi,Syndra,Caitlyn,Lulu
7705,1,Garen,Nidalee,Qiyana,Jhin,Blitzcrank,Camille,Karthus,Akali,Caitlyn,Morgana
7706,0,Rengar,Zac,Neeko,Ashe,Blitzcrank,Wukong,Gragas,Corki,Ezreal,Thresh
7707,1,Ornn,Kayn,Zoe,Caitlyn,Senna,Vayne,Ekko,Sylas,Tristana,Lux
7708,0,Rengar,Yone,Yasuo,Jinx,Thresh,Fiora,Ekko,LeBlanc,Ezreal,Alistar
7709,1,Shen,Sejuani,Lucian,Vayne,Swain,Renekton,Warwick,Akali,Yasuo,Maokai
7710,0,Kennen,Lee Sin,Galio,Ezreal,Pyke,Lucian,Graves,Fizz,KaiSa,Morgana
7711,1,Fiora,Lee Sin,Zed,Caitlyn,Xerath,Garen,Ekko,Nunu  Willump,Jinx,Thresh
7712,1,Nasus,Graves,Ekko,Caitlyn,Swain,Shen,Malphite,Yone,Ezreal,Xerath
7713,1,Garen,Hecarim,Zed,Caitlyn,Blitzcrank,Darius,Kayn,Yasuo,Ashe,Morgana
7714,0,Lucian,Lillia,Galio,KaiSa,Nautilus,Garen,Ekko,Irelia,Vayne,Swain
7715,1,Akali,Graves,Yasuo,Jhin,Xerath,Mordekaiser,Hecarim,Sylas,Ashe,Lux
7716,1,Teemo,Ekko,Irelia,Lucian,Miss Fortune,Malphite,Evelynn,Ahri,Sivir,Leona
7717,1,Nasus,Mordekaiser,Lucian,Caitlyn,Senna,Wukong,Zac,Twisted Fate,Tristana,Elise
7718,1,Ornn,Ekko,Lucian,Ashe,Karma,Akali,Zac,Azir,Ezreal,Pantheon
7719,1,Quinn,Pantheon,Veigar,Ezreal,Soraka,Renekton,Kindred,Tristana,KaiSa,Nautilus
7720,0,Renekton,Lillia,Yasuo,Varus,Soraka,Jax,Lee Sin,Akali,Caitlyn,Xerath
7721,1,Akali,Shyvana,Riven,Caitlyn,Lux,Jayce,Master Yi,Katarina,Ezreal,Sona
7722,1,Shen,Lee Sin,Kassadin,Miss Fortune,Pantheon,Akali,Graves,Ahri,Xayah,Thresh
7723,0,Fiora,Amumu,Talon,Lucian,Lulu,Aatrox,Graves,Syndra,Senna,Thresh
7724,0,Heimerdinger,Graves,Syndra,Jinx,Pantheon,Sett,Warwick,Sylas,Ezreal,Senna
7725,0,Hecarim,Camille,Diana,Ezreal,Yuumi,Illaoi,Lee Sin,Kassadin,Ashe,Lulu
7726,1,Irelia,Xin Zhao,Fizz,Ezreal,Xerath,Skarner,Ekko,Akali,Jhin,Lux
7727,1,Camille,Nidalee,Qiyana,Jhin,Zac,Ryze,Amumu,Yone,Yasuo,Yuumi
7728,0,Yorick,Graves,Yone,Miss Fortune,Brand,Camille,Kayn,Xerath,Caitlyn,Leona
7729,0,Yorick,Ekko,Lucian,Vayne,Thresh,Shen,Master Yi,Katarina,Ashe,Zilean
7730,0,Yasuo,Fiddlesticks,Irelia,Lucian,Shaco,Poppy,Nidalee,Qiyana,Ashe,Blitzcrank
7731,0,Shen,Sett,Malzahar,Ezreal,Karma,Garen,Nunu  Willump,Orianna,Jinx,Morgana
7732,1,Akali,Lee Sin,Kassadin,Lucian,Thresh,Camille,Nidalee,Nocturne,Ezreal,Yuumi
7733,0,Renekton,Lee Sin,Sylas,Jhin,Morgana,Akali,Volibear,Tristana,Caitlyn,Soraka
7734,1,Fiora,Nunu  Willump,Cassiopeia,Ezreal,Pyke,Camille,Nidalee,Akali,Aphelios,Blitzcrank
7735,1,Sion,Nocturne,Yasuo,Miss Fortune,VelKoz,Riven,Ekko,Akali,Varus,Janna
7736,1,Yorick,Ekko,Talon,Jinx,Morgana,Maokai,Nasus,Renekton,Ezreal,Zac
7737,1,Malphite,Hecarim,Lux,Ashe,Lulu,Zac,Olaf,Lucian,Ezreal,Thresh
7738,1,Yorick,Garen,Yone,Jhin,Lulu,Nasus,Graves,Yasuo,Corki,Nami
7739,1,Akali,Hecarim,Ahri,Vayne,Galio,Mordekaiser,Ekko,Yasuo,Caitlyn,Sona
7740,1,Dr,Lee Sin,Fizz,KaiSa,Lux,Yone,Nidalee,Qiyana,Ezreal,Leona
7741,0,Yorick,Sylas,Cassiopeia,Caitlyn,Yuumi,Garen,Kayn,Ahri,Jhin,Sona
7742,1,Sylas,Jax,Pyke,Ezreal,Yuumi,Yorick,Xin Zhao,Pantheon,Miss Fortune,Karma
7743,0,Irelia,Graves,Lissandra,Caitlyn,Pyke,Ornn,Ekko,Akali,Lucian,Nautilus
7744,1,Maokai,Kayn,Akali,Lucian,Soraka,Vayne,Nasus,Wukong,Yone,Pantheon
7745,1,Lucian,Volibear,Akali,Vayne,Lux,Nasus,Lillia,Talon,Caitlyn,Pyke
7746,1,Mordekaiser,Xin Zhao,Nocturne,Caitlyn,Malphite,Darius,Lillia,Zed,KaiSa,Blitzcrank
7747,1,Azir,Lillia,Fiora,Jhin,Zilean,Kayle,Master Yi,Akali,KaiSa,Leona
7748,0,Darius,Kayn,Akali,Ezreal,Sona,Mordekaiser,Elise,Talon,Jhin,Thresh
7749,1,Aatrox,Ekko,Pyke,Miss Fortune,Morgana,Riven,Amumu,Sylas,Caitlyn,Thresh
7750,1,Sion,Elise,Illaoi,Ashe,Leona,Malphite,Vi,Fizz,Lucian,Karma
7751,0,Sett,Sylas,Neeko,Jinx,Morgana,Riven,Rammus,Ahri,Ezreal,Annie
7752,1,Yone,Shaco,Fizz,Aphelios,Alistar,Renekton,Volibear,Twisted Fate,Caitlyn,Leona
7753,1,Mordekaiser,Shyvana,Yasuo,KaiSa,Bard,Garen,Lillia,Irelia,Ezreal,Senna
7754,1,Akali,Shyvana,Talon,Sivir,Yuumi,Sett,Lillia,Sylas,Caitlyn,Karma
